1.13349	74.1766	77.0093	20.0089	17.5052	17.4809	23.5188	17.6448	21.3188	17.7717	20.3188	17.9033	19.6188	18.0954	19.0188	-1	-1
1.12355	71.7437	73.9645	20.0103	17.5003	17.4769	23.2688	17.6341	21.0688	17.7574	20.2188	17.8872	19.5188	18.0839	18.9688	-1	-1
1.0382	67.7782	69.4776	20.0099	17.5006	17.5014	23.2688	17.6706	21.0188	17.8087	20.1688	17.9649	19.4188	18.2778	18.7688	-1	-1
1.11131	72.0177	74.5162	20.0103	17.5049	17.4901	23.4188	17.6566	21.2188	17.7872	20.2688	17.9246	19.5688	18.1317	18.9688	-1	-1
1.16686	75.9795	79.905	20.0108	17.5014	17.4805	23.6188	17.6443	21.4188	17.7694	20.4688	17.8955	19.7188	18.0647	19.1688	-1	-1
1.15765	75.7628	77.2351	20.0141	17.5071	17.4821	23.5188	17.6347	21.3688	17.7529	20.3188	17.8739	19.7188	18.0416	19.1188	-1	-1
1.17996	76.3343	78.9209	20.0124	17.5136	17.4835	23.6688	17.6428	21.3688	17.7641	20.4188	17.885	19.7688	18.0422	19.1188	-1	-1
1.14902	71.9199	74.1284	20.008	17.5097	17.4818	23.2688	17.6463	21.0688	17.7725	20.2188	17.901	19.5688	18.0779	19.0188	-1	-1
1.12961	72.9341	74.4452	20.0114	17.5231	17.5015	23.6688	17.6599	21.3188	17.7831	20.3188	17.9116	19.6188	18.1017	19.0688	-1	-1
1.19648	78.0159	81.3084	20.0125	17.5037	17.4782	23.6688	17.6363	21.4188	17.7553	20.4688	17.8732	19.7688	18.0256	19.1688	-1	-1
1.12949	72.6015	75.4839	20.0095	17.5083	17.4879	23.3688	17.654	21.2688	17.7836	20.3188	17.9181	19.6188	18.1134	19.0188	-1	-1
1.14392	73.7272	76.3562	20.0114	17.5102	17.4851	23.3688	17.6477	21.2688	17.7731	20.3688	17.9019	19.6188	18.0839	19.0688	-1	-1
1.08971	70.413	73.5243	20.0129	17.5092	17.4969	23.5688	17.6583	21.1688	17.7862	20.1688	17.924	19.4688	18.1503	18.9188	-1	-1
1.26404	81.7619	85.6902	20.0119	17.5027	17.4606	23.9188	17.6242	21.5688	17.7451	20.5688	17.8603	19.9188	17.9961	19.3688	18.2346	18.8188
1.14729	75.1566	77.9422	20.0125	17.5168	17.4889	23.5688	17.6515	21.3688	17.7769	20.3688	17.905	19.6688	18.0824	19.0688	-1	-1
1.1788	75.3449	76.9876	20.0144	17.5172	17.4857	23.8188	17.6442	21.3688	17.7654	20.3688	17.8873	19.6688	18.0503	19.1188	-1	-1
1.22987	79.5625	81.8277	20.0132	17.5202	17.478	23.5188	17.6354	21.5188	17.755	20.5188	17.8729	19.8188	18.0214	19.2688	18.3801	18.7188
1.15414	74.9174	77.1024	20.0162	17.5146	17.4838	23.5688	17.644	21.2688	17.7667	20.3688	17.8918	19.7188	18.0654	19.1188	-1	-1
1.2374	79.1937	81.4993	20.0134	17.5031	17.4681	23.7188	17.6273	21.4188	17.7471	20.4688	17.8634	19.8188	18.006	19.2688	18.3003	18.7688
1.15073	75.5218	79.8773	20.0135	17.515	17.4878	23.5688	17.6481	21.3688	17.771	20.4688	17.8963	19.7188	18.0698	19.1188	-1	-1
0.762532	49.2914	50.0692	19.9994	17.5054	17.5598	22.1	17.7595	20.3	17.9627	19.3	-1	-1	-1	-1	-1	-1
1.25881	80.5839	83.3217	20.0175	17.5107	17.4656	23.7688	17.621	21.5688	17.7369	20.5688	17.8485	19.8688	17.9821	19.2688	18.2307	18.8188
1.20297	78.3648	82.0026	20.0157	17.5138	17.4822	23.7188	17.6425	21.4688	17.7649	20.5188	17.8862	19.8188	18.0411	19.2188	18.4601	18.5188
1.21764	78.1728	81.4594	20.0158	17.5149	17.4785	23.5188	17.635	21.4688	17.7524	20.5188	17.8676	19.8188	18.0123	19.2188	18.3648	18.6688
1.12949	74.7881	78.3635	20.0153	17.5091	17.4883	23.7188	17.6504	21.4188	17.7767	20.3688	17.9078	19.6188	18.0982	19.0688	-1	-1
1.12386	73.7199	76.106	20.0154	17.5168	17.4962	23.5688	17.6586	21.2188	17.7855	20.4188	17.9183	19.6688	18.1156	19.1188	-1	-1
1.2037	76.1836	80.4802	20.0142	17.5109	17.4782	23.6188	17.6384	21.3688	17.7593	20.4188	17.8786	19.8188	18.031	19.2188	18.4527	18.5188
1.10903	71.6305	72.9749	20.0138	17.5152	17.4973	23.7188	17.6608	21.2188	17.7892	20.2688	17.9242	19.5688	18.1279	18.9688	-1	-1
1.07496	68.8504	72.3485	20.0002	17.4956	17.4803	22.9	17.6477	21.15	17.7815	20.15	17.9274	19.45	18.1782	18.8	-1	-1
1.19738	76.5072	79.4744	19.9987	17.4922	17.4606	23.5	17.615	21.25	17.7321	20.4	17.8479	19.7	17.9959	19.15	-1	-1
1.10824	71.8234	74.2007	20.0169	17.5161	17.4999	23.4188	17.6584	21.1688	17.7831	20.3188	17.9153	19.6188	18.1199	18.9688	-1	-1
1.2223	80.6228	83.1265	19.9983	17.4999	17.4653	23.65	17.6244	21.5	17.7449	20.55	17.8636	19.85	18.0137	19.3	18.3927	18.75
1.27557	82.5385	85.4132	20.0136	17.515	17.4636	23.8688	17.6255	21.6188	17.7459	20.5688	17.8611	19.9188	17.9972	19.4188	18.2376	18.8688
1.14924	75.0768	77.3843	20.0191	17.5199	17.4939	23.5188	17.6527	21.3188	17.7756	20.4188	17.9017	19.6688	18.0786	19.1188	-1	-1
1.29741	84.0315	87.2118	20.0196	17.5198	17.4714	24.2188	17.6214	21.6188	17.7324	20.6188	17.8378	19.9688	17.9608	19.4188	18.169	18.9188
1.1261	72.5261	75.9936	20.014	17.5243	17.4923	23.3688	17.6563	21.3188	17.7832	20.2688	17.9148	19.6188	18.1059	19.0188	-1	-1
1.14931	73.6326	76.0145	20.0198	17.5087	17.4905	23.3188	17.6511	21.2688	17.7753	20.3688	17.9028	19.6688	18.082	19.0688	-1	-1
1.19924	77.7388	81.3865	20.0211	17.5195	17.4872	23.7188	17.6453	21.4688	17.7663	20.4688	17.8872	19.8188	18.0445	19.2188	-1	-1
1.19618	77.906	81.0055	20.0192	17.523	17.49	23.6688	17.6467	21.4688	17.7667	20.4688	17.8865	19.8188	18.042	19.1688	-1	-1
1.07628	69.5766	73.0123	20.0164	17.5203	17.5125	23.3188	17.6771	21.1188	17.8079	20.2688	17.9491	19.4688	18.1822	18.9688	-1	-1
1.14684	73.8726	75.3018	20.0208	17.5206	17.4986	23.3688	17.6584	21.2688	17.7823	20.3188	17.9094	19.6688	18.0879	19.0688	-1	-1
1.15391	74.1083	77.3095	20.0233	17.5195	17.4956	23.5188	17.6523	21.2688	17.7738	20.4188	17.8985	19.7188	18.0725	19.0688	-1	-1
1.32243	86.1918	90.2395	20.0224	17.5215	17.4689	23.9688	17.6236	21.7688	17.7387	20.7188	17.847	20.0188	17.97	19.4688	18.1583	19.0188
1.14969	74.3089	75.641	20.0179	17.5266	17.5042	23.6188	17.6628	21.3688	17.7856	20.3688	17.9116	19.6688	18.0889	19.1188	-1	-1
1.21338	78.6458	82.3547	20.0187	17.5187	17.4835	23.6688	17.6404	21.5188	17.7588	20.4688	17.8758	19.8188	18.025	19.2188	18.4315	18.6688
1.10943	71.6196	75.3567	20.0219	17.5108	17.4981	23.5188	17.6626	21.2188	17.7906	20.2688	17.9246	19.5688	18.1247	18.9688	-1	-1
1.25764	83.2473	86.1008	20.0226	17.5174	17.4772	23.7688	17.6335	21.6188	17.7498	20.6188	17.8615	19.9688	17.9954	19.4188	18.246	18.9188
1.0786	69.7947	71.6858	20.0007	17.5059	17.4894	23.4	17.6506	21.05	17.7798	20.2	17.9205	19.5	18.1584	18.9	-1	-1
1.07846	70.7974	71.7658	20.0226	17.5253	17.5094	23.7688	17.6743	21.2188	17.8058	20.2688	17.9492	19.5188	18.1942	18.9688	-1	-1
1.18466	76.739	78.7108	20.024	17.5152	17.4892	23.5688	17.6451	21.3688	17.7641	20.4188	17.8832	19.7688	18.0397	19.1688	-1	-1
1.15179	74.0517	76.4157	20.0245	17.5177	17.4928	23.4688	17.6514	21.2188	17.7735	20.3188	17.8985	19.7188	18.0732	19.1188	-1	-1
1.09579	71.0614	73.1758	20.0014	17.501	17.4872	23.4	17.655	21.25	17.7866	20.2	17.9258	19.6	18.1412	18.95	-1	-1
1.23241	79.5161	80.8257	20.0078	17.5042	17.4647	23.7	17.6226	21.4	17.7415	20.5	17.8578	19.8	18.0023	19.3	18.3266	18.7
1.15735	74.2944	76.7369	20.0075	17.5155	17.4842	23.8	17.6447	21.3	17.7679	20.3	17.8929	19.65	18.0638	19.05	-1	-1
1.06117	66.4325	68.9235	20.0273	17.5243	17.5113	23.1188	17.6799	20.9688	17.815	20.0688	17.9642	19.3188	18.2344	18.8188	-1	-1
1.20573	77.8872	80.5814	20.0062	17.4986	17.4678	23.7	17.625	21.35	17.7443	20.5	17.8625	19.8	18.0134	19.25	18.4278	18.55
1.14771	74.3443	75.3745	20.0112	17.504	17.4748	23.65	17.6382	21.25	17.7645	20.3	17.8947	19.65	18.08	19.1	-1	-1
1.29214	82.7085	84.9036	20.0085	17.5115	17.4594	23.8	17.6135	21.45	17.7271	20.6	17.8348	19.9	17.9601	19.35	18.1694	18.9
1.19658	79.2823	83.9179	20.0068	17.5009	17.4775	23.75	17.6321	21.55	17.7496	20.5	17.8667	19.85	18.0191	19.2	-1	-1
1.25203	79.879	82.611	20.0084	17.5049	17.4615	23.7	17.6159	21.35	17.7317	20.5	17.8434	19.85	17.9779	19.3	18.2338	18.75
1.25561	81.9385	86.0824	20.01	17.5089	17.4678	24.2	17.6189	21.55	17.7328	20.6	17.8435	19.9	17.9784	19.3	18.2499	18.8
1.14311	75.0595	78.5866	20.0118	17.5014	17.4888	23.35	17.6451	21.4	17.7663	20.4	17.891	19.7	18.0673	19.15	-1	-1
1.14561	73.2466	74.2671	20.0091	17.5053	17.4833	23.55	17.6412	21.2	17.7634	20.3	17.8888	19.6	18.0649	19.05	-1	-1
1.06821	70.3317	74.1236	20.0098	17.5052	17.4972	23.3	17.6676	21.25	17.8039	20.25	17.953	19.55	18.2107	18.9	-1	-1
1.15052	75.9512	77.9758	20.0131	17.5172	17.4893	23.7	17.6514	21.45	17.7766	20.4	17.9055	19.7	18.0877	19.1	-1	-1
1.21771	79.3448	81.2289	20.0112	17.509	17.472	23.65	17.628	21.45	17.7464	20.45	17.8627	19.8	18.0087	19.25	18.3528	18.7
1.09535	70.2221	71.4322	20.0118	17.5224	17.5044	23.45	17.6656	21.2	17.7922	20.2	17.9281	19.5	18.1504	18.95	-1	-1
1.20029	76.8748	80.6913	20.0127	17.5051	17.4707	23.75	17.6306	21.35	17.7522	20.4	17.8731	19.75	18.0296	19.15	-1	-1
1.18369	76.7364	80.4311	20.0141	17.4999	17.4754	23.6	17.6332	21.45	17.7532	20.4	17.8733	19.7	18.0312	19.15	-1	-1
1.13805	72.0487	73.7761	20.0135	17.5176	17.5	23.45	17.6606	21.2	17.7851	20.3	17.9143	19.65	18.1021	19.05	-1	-1
1.11054	71.4001	72.3985	20.0155	17.5158	17.501	23.2	17.6625	21.2	17.7899	20.25	17.9243	19.6	18.1273	18.95	-1	-1
1.14946	73.4464	76.8948	20.0127	17.5137	17.4916	23.25	17.6519	21.3	17.776	20.35	17.9032	19.65	18.0813	19.05	-1	-1
1.06415	69.3091	72.928	20.0121	17.5144	17.513	23.3	17.6741	21.15	17.8037	20.25	17.9468	19.5	18.204	18.95	-1	-1
1.07359	68.4101	71.3759	20.017	17.504	17.4992	23.2	17.6688	21.1	17.8046	20.2	17.9538	19.4	18.2175	18.75	-1	-1
1.1453	73.977	75.6966	20.0154	17.5138	17.4882	23.55	17.6541	21.25	17.7832	20.3	17.916	19.65	18.1027	19.1	-1	-1
0.80198	51.7975	53.6915	20.0137	17.5207	17.5754	22.25	17.7667	20.45	17.953	19.55	18.4154	18.5	-1	-1	-1	-1
1.17095	74.0451	75.7595	20.0142	17.507	17.4853	23.5	17.6433	21.35	17.7642	20.35	17.8861	19.7	18.0495	19.15	-1	-1
1.14856	74.7503	78.423	20.0141	17.511	17.4867	23.75	17.6519	21.35	17.7797	20.35	17.9098	19.65	18.0874	19.1	-1	-1
1.14861	75.265	79.6303	20.0166	17.5137	17.4908	23.75	17.6513	21.25	17.7741	20.4	17.8995	19.7	18.0742	19.15	-1	-1
1.21218	78.2786	82.3363	19.9878	17.4857	17.4529	23.5188	17.6139	21.3688	17.7349	20.3688	17.854	19.7688	18.0049	19.1688	18.3969	18.6188
1.15277	75.232	76.7343	20.0148	17.5032	17.4882	23.65	17.6441	21.3	17.7642	20.25	17.8867	19.65	18.0555	19.05	-1	-1
1.13417	72.7387	73.9283	20.0179	17.5129	17.4919	23.4	17.6519	21.15	17.776	20.3	17.9045	19.65	18.0899	19.05	-1	-1
1.10141	71.0311	72.9964	20.0178	17.5093	17.4906	23.45	17.6527	21.15	17.7797	20.2	17.9147	19.55	18.1272	19	-1	-1
1.14596	71.5962	73.561	20.0171	17.5251	17.4998	23.35	17.6519	21.05	17.77	20.25	17.8924	19.6	18.0698	19.05	-1	-1
1.09403	68.7448	74.4699	20.0187	17.5079	17.5036	23.25	17.6644	21.1	17.7922	20.25	17.9295	19.5	18.151	18.95	-1	-1
1.06833	70.2494	72.284	20.0188	17.5091	17.5018	23.7	17.6718	21.2	17.8076	20.2	17.9563	19.5	18.2148	18.85	-1	-1
